Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Speed,Latitude,Longitude,Crash_Label
0.35237088642890557,1.1951702072600594,9.76736110501129,0.11489929742510274,0.2822551179686841,0.10353851305324183,38.41511848350879,12.963931262081399,77.59765410144873,0.0
0.6833630512871856,0.8844343357325651,9.563637868961484,0.0973760774094727,0.22358349140670752,0.10146203312476572,42.29675732581491,12.964015443022904,77.58506375568514,0.0
0.4875120527173557,0.6274189631888815,9.52410941192979,0.20300809487337118,0.2951506250715657,0.08711176407953454,55.09405983946166,12.974771405604233,77.59342282122569,0.0
0.483215226372283,0.5695793929793819,9.459305856289411,0.27031923047951406,0.2289234766265312,0.08739468793756423,31.434611613041227,12.977646023843766,77.58525064419783,0.0
0.9702278457041718,0.8397489101991022,9.723249451389034,0.15737085964728914,0.1776474739319353,0.1051037646055082,36.98403726377786,12.970788662258428,77.58466581014248,0.0
0.6441905006499324,0.8370415544246552,10.152835556609274,0.2785229798078518,0.285268008181776,0.11643757604998091,43.77657912797067,12.978828479656787,77.6073611366374,0.0
0.3022229329550701,0.7720201828283207,10.11197272996505,0.2127431693960846,0.2568904752925204,0.10747101961265475,26.46150774299155,12.975919077823683,77.59398525445684,0.0
0.3113536792933178,1.2111900565035494,10.626572684722158,0.16175849301767264,0.2702140157346599,0.17606512845838593,38.42984961417294,12.9761465549984,77.58146925742675,0.0
0.49257618894207533,0.2611354073120772,9.976797690123085,0.008290099018321284,0.16358187286650022,0.14584471589341702,45.33708583933165,12.970158415712215,77.59028843066294,0.0
0.3515011642450101,0.4792663960593678,10.5004595811824,0.36258187647323775,0.3488483488945761,0.121550548182218,40.36961934251545,12.978795248708487,77.59326101725947,0.0
0.4203606007145272,1.1529483968344176,9.471750985173975,0.1996797420925214,0.25289060496921806,0.15185300055818501,40.94527682033105,12.962678764606924,77.59753411904676,0.0
0.7236543663638402,-0.015414364960160243,9.411546359384474,0.21354814623259583,0.23490761296483914,0.11830411246194572,14.806828437095739,12.972316666392341,77.59396638477627,0.0
0.3937708329321231,0.7168272064110465,9.733976378984055,0.18416498318007019,0.28671344307146335,0.052615620177081567,21.197076632383702,12.95181126338607,77.59400470903242,0.0
0.780488278920863,0.40848106796031985,10.368172649167377,0.20879322175699674,0.1507191726288912,0.08675086106623947,38.90792504593808,12.992782632460253,77.5981730526554,0.0
0.6020183364507538,0.9257945219705523,10.258937584066109,0.16605610555855949,0.24683466733151252,0.16188512976853758,41.44279289577963,12.969937303223112,77.58792781060629,0.0
0.4332604740733161,0.9203888685909517,8.990316141427016,0.1516488320412129,0.3631783633315396,0.10266122409382357,43.839080500016,12.970159601308339,77.59176179343241,0.0
0.6025746822582807,1.0712446767667272,10.35864446243434,0.2320902550874821,0.4122232725532154,0.09911134865232488,43.000315077023984,12.964623535489048,77.58910752960887,0.0
0.4818953966106464,0.6459567311463676,9.372198456151848,0.14362809641553412,0.49632160437170514,0.0894259976220094,38.518808862119336,12.98758457097875,77.61539157088367,0.0
0.1261198749770146,1.306637887625389,9.995056254332797,0.36269060119178925,0.3343527729748762,0.14487109827670785,32.97095632051175,12.987614208204274,77.5942575215576,0.0
0.6145376598812738,0.8274651693534414,9.543831039580624,0.20186392082961818,0.24871512156045505,0.07379179197298155,47.85412923165128,12.98227874868689,77.59188306351336,0.0
-0.2884450503326129,0.829449330187304,9.744208557087726,0.11527962947857581,0.27383008695488875,0.08147658567164216,57.203761585488806,12.977678489322189,77.60772406962747,0.0
0.3748282543125236,0.33589124238596907,10.337173423285442,0.10560813317074108,0.2381515085116247,0.15530032703242494,37.84857175739292,12.96400106689738,77.60362519703469,0.0
0.4135991325779807,0.9732316344496881,9.756303998638897,0.252449460977901,0.24219954803119026,0.1615506967341473,40.00458972378812,12.968554898585584,77.60281109233647,0.0
0.42153692252727687,0.3428094384279023,9.333280209705821,0.21451963533513466,0.3798412263673948,0.0697055486266791,51.508144677092304,12.964693324330666,77.58815991006573,0.0
0.4207059784541829,1.1406935680481884,10.303018492610086,0.1470623715368914,0.23327248835878117,0.058303867721063225,34.080501688158904,12.988032665362208,77.60299643457314,0.0
0.43443878626635724,0.3482748065403581,8.987827097049655,0.2252467713781703,0.060036862931301754,0.08666639043578117,47.71846471935993,12.978256326561532,77.6125898669547,0.0
0.5398306269803063,0.5718647918286497,9.235447591541732,0.15898098964928198,0.274261481319587,0.04993193820674401,39.81916112503393,12.964399873173404,77.58979643546893,0.0
0.30804216363629366,0.8360892386066296,9.868765224555865,0.1697783581449928,0.38725533471112944,0.19194796655266186,55.87106680091371,12.974806962259951,77.6055317018715,0.0
0.1461605038364961,0.7454563542791772,9.493114933173647,0.0010831884987586582,0.2134718126071729,0.04944020729073584,23.269613909087767,12.960969846653333,77.58168257474458,0.0
0.3309706848487577,0.8063404988424845,10.254912844751756,0.33274812237438534,0.464553957696785,0.10096360077112676,38.49230267437946,12.977902711190081,77.59714797080409,0.0
0.2024479366038397,0.5063923647043641,10.020936646413244,0.27714704103988563,0.2853888497002382,0.06252072493614749,23.929285635373038,12.967489022136935,77.59056062923447,0.0
0.3971469840919063,0.6083490482359821,10.353898648945789,0.25373318882409335,0.34749541960945707,0.0633816882941293,39.58474794623242,12.98777865584035,77.59178304290099,0.0
0.46394830619194244,0.9990831458004239,9.758018344780002,0.20715970300224013,0.3215834313319682,0.09632300997212387,31.41407010758033,12.95637887957207,77.60681774580601,0.0
0.5470452290409045,0.9505537139154974,9.938420471169751,0.1855726178096237,0.22161117599192462,0.07277729463322208,55.984141963509884,12.959281198542229,77.58858147355149,0.0
0.2933714467931233,0.9869833783476731,9.991229705868292,0.07166446731809412,0.48715784415176805,0.11583504262085197,37.00630595615706,12.984589955142999,77.60941696099874,0.0
0.11017012931707643,0.6912183414210172,9.233503891652923,0.4063957434000951,0.30291615981877895,0.11319022171207027,31.578896810629516,12.965950468120344,77.58447764547698,0.0
0.5584239194394327,0.9515226149085863,9.338397760228727,0.021852703340807522,0.40793252489621895,0.11120934347543371,45.04008607819559,12.981910854128643,77.59513222450792,0.0
0.13948786565166538,1.0672168522430083,9.897299378993624,0.18533708452461206,0.3566809681471954,0.0763640120194039,30.557980978697646,12.980821113358319,77.59375992158978,0.0
0.08915366911677425,0.5777175849285102,10.702207463611797,0.2252998037897349,0.4495366015315615,0.0761063158957885,42.11435193400622,12.969928851324767,77.58337345705723,0.0
0.1477363442510214,0.3007670675520144,8.710390244627359,0.33285632898456985,0.2797710544115983,0.05790576102284623,41.410124946249915,12.964680832884063,77.60113159128898,0.0
0.3461143915396796,0.6450709353527826,10.52159730731339,0.3817564324890105,0.1252107027084476,0.11291657866737123,28.02050754357889,12.9827541958863,77.5872696790562,0.0
0.07616365068946124,0.6743848054074023,9.153823023335471,0.11479373849041619,0.19362021747883706,0.14680224465654917,40.507809444714916,12.970202477369169,77.60126731597593,0.0
0.5469115838887858,0.47146850290212017,9.656222055656013,0.1872186446268201,0.33180641953167034,0.09897257041693369,59.36195786133546,12.979164701419563,77.57829666094791,0.0
0.4991775972515142,0.8142571404749909,9.063708616398166,0.3156616678505363,0.20770494479549068,0.06858202586580472,35.85166544145422,12.959030319215902,77.59466454646852,0.0
0.5308754082364584,1.1550689218534553,10.309105549561345,0.28056037826891916,0.3526678380389496,0.1372687433944483,43.23701711744414,12.98916494264136,77.58896288392877,0.0
0.49778050527728596,0.16976716081067755,10.692346431398418,0.13381812958326267,0.2940626289596988,0.13046162711887516,38.25169214999065,12.9670888644919,77.58028307082397,0.0
0.667618519864873,0.5416608164436342,10.291046825068356,0.07698851242739434,0.3030397616491602,0.09605327235264768,27.83868021919723,12.959015617854492,77.59912139553406,0.0
0.4704696004530824,0.5407208974816821,8.25214143216081,0.2077687762890384,0.10112180140528607,0.07957718930081556,18.278982413538962,12.971795257071737,77.59242938425459,0.0
0.43764775349114654,0.6308105198835392,9.01813711341778,0.2501048812643262,0.3421243387867981,0.11539778773741594,45.666416677955525,12.967391586960218,77.58788988241808,0.0
0.06106031061276784,0.7566161092943929,9.256874472386427,0.0921168788417967,0.1875850422259504,0.07484161057280903,41.4781572711364,12.978480048498884,77.59394058209736,0.0
0.6971390095764283,0.7863561236919053,9.289265662586073,0.39462270045430264,0.35202314836019133,0.025077906513383763,38.152268131459884,12.971757820181246,77.6032996765039,0.0
0.35766146616150957,0.7225568199981378,10.714629059322874,0.25847866702175504,0.28801077941682185,0.19665692865440573,23.290599323028054,12.979011228903238,77.5806442682799,0.0
0.10213677021730988,0.6427964747081083,9.977302241935606,-0.07220084562041595,0.3492711252848647,0.20101111071626643,43.028613881137254,12.961489721504606,77.59256168534007,0.0
0.8726294769111329,0.7095903548993605,9.6082988342439,0.22113177798623157,0.2923892269566728,0.15259621794865535,37.11092130843238,12.989162175435531,77.60563851318646,0.0
0.781738629842301,0.5993932317887036,10.62651389522302,0.32769198019986523,0.21996501066910037,0.12784229158655067,35.98105473065243,12.961138229820062,77.60106638237929,0.0
0.35800876657625713,0.6977540996950201,9.328167848168981,0.06201360371079645,0.2902968780449289,0.0385393242498922,20.441823009584283,12.973153294093033,77.6010295741172,0.0
0.23805141479163167,0.4850115966262015,9.205192121785585,0.1969916214729332,0.47402880428357247,0.07247799858619164,54.75540486786816,12.972562398152695,77.59477373834497,0.0
